65~69歲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
女,1,6494,3,312728,5,581562,0,0,1,713244,14,809369,0,0,1,519782,1,67445,0,0,0,0,2,3163,0,0,1,3333,0,0,3,696901,3,167912,8,646782,0,0,1,35600,9,710820,0,0,0,0,2,53571,0,0,0,0,2,5511,0,0,0,0,0,0,3,254320,3,665483,8,437736,0,0,1,11489,7,814903,0,0,0,0,1,0,0,0,0,0,1,10358,0,0,1,27689,0,0,4,11976,2,55844,7,284441,0,0,1,12319,8,749213,0,0,0,0,1,0,0,0,0,0,2,11668,0,0,0,0,0,0,3,175524,2,126654,8,577423,1,145591,1,32997,9,720924,0,0,1,0,0,0,0,0,0,0,1,5950,0,0,0,0,0,0,4,32602,4,15074,6,175568,1,14636,1,23303,6,307970,0,0,0,0,1,0,0,0,1,0,1,1767,1,267,1,0,0,0,2,309009,1,0,6,292387,1,6118,1,39117,6,416131,0,0,0,0,1,0,0,0,1,0,2,917,0,0,1,25840,0,1117
70~74歲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
女,4,1621108,3,95850,4,339144,0,0,0,0,2,18877,0,0,1,0,0,0,0,0,0,0,7,95856,0,0,0,9183,0,0,2,491174,4,202295,5,183765,0,0,0,0,4,50573,0,0,1,0,0,0,0,0,0,0,7,39701,0,0,1,13509,0,0,2,219883,3,700478,6,271698,0,0,1,76384,6,44179,0,0,1,0,0,0,0,0,0,0,7,30960,0,0,1,5272,0,0,2,32388,3,217459,11,1441192,0,0,1,3440,4,72151,0,0,1,0,1,113495,0,0,1,403237,5,13437,0,0,1,2670,0,0,4,172552,3,362052,10,320522,0,0,1,10135,7,436987,0,0,0,0,1,253892,0,0,1,237497,2,3466,0,0,1,5885,0,0,4,384577,4,412225,13,685403,0,0,0,0,12,1376432,0,0,0,0,1,69380,0,0,1,176074,4,8832,0,0,1,27305,1,31139,4,829770,9,269555,9,145088,0,0,2,4023,9,186612,0,19076,1,244473,1,38006,0,0,1,276334,1,4808,0,0,1,0,0,0
75~79歲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
女,4,214051,4,578708,6,528449,1,2491,0,0,2,6603,0,0,1,82643,0,0,0,0,0,0,5,32258,0,0,1,204912,0,0,5,484119,4,157068,9,851299,1,3892,0,0,1,5434,0,0,0,0,0,0,0,0,0,0,5,51044,0,0,1,63668,2,54571,3,523440,2,16953,9,683637,1,5654,0,0,3,134906,0,0,0,0,1,776,0,0,0,0,3,63417,0,0,1,31980,0,0,0,5926,2,0,8,176501,1,9510,0,0,3,403435,0,0,0,0,0,0,0,0,0,0,5,72080,0,0,1,73337,0,0,4,105853,2,0,10,154642,0,0,0,0,2,54944,0,0,2,0,0,0,0,0,0,0,4,31030,0,0,1,31152,0,0,3,614524,2,168672,9,803331,0,0,0,0,4,72560,0,0,1,0,0,0,0,0,0,0,4,33118,0,0,1,4854,1,537,3,895357,3,939068,7,405724,1,194585,0,0,4,335141,1,10484,1,0,1,55145,0,0,1,42509,4,54795,2,0,2,0,0,0
80~84歲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
女,0,0,2,62180,5,525680,0,165340,0,0,1,51769,0,0,1,59573,0,0,0,0,0,0,1,21451,0,0,1,120,1,973,2,303574,0,946,5,119689,0,0,0,0,1,51233,0,0,0,0,1,132988,0,0,0,0,1,3798,0,0,1,0,1,0,1,64361,3,103026,2,40198,0,0,0,0,0,0,0,0,1,410972,1,100497,0,0,1,0,2,332157,0,0,1,78609,0,0,2,9863,2,59782,3,85770,0,0,0,0,2,6852,0,0,0,0,1,161276,0,0,0,0,2,1049,0,0,0,0,0,0,1,353,2,68306,3,227750,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,8281,0,0,0,0,1,0,1,75141,3,39294,5,236673,2,20331,0,0,2,1339,0,0,1,0,0,0,0,0,0,0,2,19737,0,0,1,0,1,193515,1,24105,3,207963,12,147113,3,237420,0,0,6,38284,0,0,1,0,0,0,0,0,0,0,1,11237,0,0,3,100246,1,678
85歲以上,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
女,2,158620,0,0,6,107510,1,29986,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,149195,0,0,2,2394,0,0,3,4667,0,0,5,34430,2,26341,0,0,0,0,0,0,1,70214,0,0,0,0,0,0,1,8480,0,0,0,0,0,0,3,325713,1,22392,6,339665,1,15448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2508,0,0,5,147927,0,0,0,0,0,0,0,0,0,0,1,87173,0,0,0,0,1,191976,0,0,2,11595,0,0,1,0,0,0,5,28197,1,121843,0,0,2,265000,0,0,0,0,1,264391,0,0,0,0,1,221797,0,0,1,21918,0,0,1,0,0,0,5,25931,1,13917,0,0,1,103997,0,0,0,0,1,853920,0,0,0,0,1,27915,0,0,1,10230,0,0,0,0,1,7995,5,12797,2,356443,0,0,0,0,0,0,0,0,2,1028854,0,0,1,0,1,1610,0,0,1,12747,0,0
嘉義縣番路鄉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65~69歲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
女,1,742,1,0,1,9297,1,0,0,0,2,61044,0,0,0,0,1,440285,0,0,1,52489,2,5950,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8206,0,0,0,0,0,202019,0,0,0,0,1,791,0,0,1,0,0,0,0,0,1,0,0,952,1,0,0,0,2,5254,0,0,0,0,1,48846,0,0,0,0,2,4167,0,0,0,0,1,9428,0,0,2,4564,1,8681,0,0,0,0,1,1497,0,0,0,0,1,1076,0,0,0,0,2,9526,1,3767,0,0,1,3750,0,0,0,0,1,6564,0,0,1,277,1,212,0,0,0,0,0,0,0,0,0,0,0,0,1,1553,0,0,1,2698,1,522754,0,175246,1,8051,0,0,0,0,1,307,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3201,1,828592,3,363456,4,32343,0,0,0,0,2,130706,0,0,0,0,0,0,0,0,1,57525,0,0,1,1290,0,0,1,3095
70~74歲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
女,3,36064,2,166294,3,122771,1,0,0,0,2,22395,0,0,0,0,0,468870,0,0,0,0,2,17181,1,26766,0,0,0,0,0,0,2,84571,3,122085,0,0,0,0,1,7308,0,0,0,0,0,0,0,0,0,0,2,22058,1,1391,0,0,0,0,0,0,1,15914,1,6347,0,0,0,0,0,2499,0,0,0,0,0,0,0,0,0,0,2,32049,0,0,2,0,0,0,0,0,2,31015,0,0,0,0,0,0,1,267,0,0,0,0,1,361425,0,0,0,0,2,54285,0,0,1,0,0,0,0,0,2,41559,1,8754,1,27075,1,1036,1,2100,0,0,0,0,2,241591,0,0,0,0,3,18063,0,0,0,0,0,0,0,0,1,7337,0,0,0,0,0,0,1,6502,0,0,0,0,4,347390,0,0,0,0,0,0,0,0,0,0,0,0,2,243218,0,0,1,0,0,0,0,0,1,157041,0,0,0,0,1,185969,0,0,0,0,1,9890,0,0,0,0,1,188620
75~79歲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
女,5,315127,2,372748,4,153102,0,0,0,0,1,7828,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,253828,3,511288,5,250377,0,0,0,0,1,8294,0,0,0,0,0,0,0,0,0,0,1,222,0,1022,0,0,0,0,2,533529,4,145092,6,218071,0,0,0,0,1,3621,0,0,0,0,0,0,0,0,0,0,1,0,1,8590,1,263530,0,0,1,466870,0,11211,6,76678,1,194477,0,0,1,4829,0,0,0,0,0,0,0,0,0,0,2,1300,1,47397,1,162316,0,0,0,0,2,105138,7,27964,1,179634,0,0,1,60686,0,0,0,0,1,4415,0,0,0,0,2,0,1,960,1,46698,0,0,2,58207,3,12199,4,16225,1,116294,1,189271,1,18904,0,0,0,0,0,4775,0,0,0,0,1,0,1,3165,0,0,0,0,0,0,5,76125,3,10092,0,0,1,23836,2,584746,0,0,0,0,3,299858,0,0,0,0,1,358,1,0,1,35957,0,0
80~84歲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
女,0,0,1,12093,0,0,1,114238,0,0,1,130260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,55435,1,5028,1,0,0,0,1,165002,0,0,0,0,0,0,0,0,0,0,1,302,0,0,0,0,0,0,0,0,3,127673,0,0,0,0,0,0,1,196606,0,0,0,0,0,0,0,0,0,0,2,5336,0,0,0,0,0,0,0,0,1,4908,3,290614,0,0,0,0,1,129643,0,0,0,0,0,0,0,0,0,0,1,722,0,0,0,0,0,0,3,178225,1,2989,2,30517,0,0,0,0,1,2815,0,0,0,0,0,0,0,0,0,0,1,5368,0,0,0,9902,0,0,2,91743,2,1051640,4,13538,0,0,0,0,2,21884,0,0,1,435879,1,373605,0,0,0,0,0,0,0,0,1,107959,0,0,1,0,2,126466,2,14110,1,195906,0,0,1,9716,0,0,0,0,0,0,0,0,0,0,0,0,0,5353,1,79855,0,0
85歲以上,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
女,0,0,0,0,2,18935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72983,0,0,1,0,0,228,0,0,0,0,1,0,0,56280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13304,0,0,0,0,2,73678,1,196551,0,0,0,0,1,139361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2287,0,0,2,617497,2,6711,2,147064,0,0,0,0,1,104600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4919,0,0,3,457879,1,0,2,33216,0,0,0,0,1,72998,0,0,0,0,1,0,0,0,0,0,2,215063,0,0,1,2416,0,0
嘉義縣大埔鄉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65~69歲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
女,0,0,2,25637,1,187593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11280,0,0,0,0,0,0,2,300963,2,2818,0,0,1,874,0,40031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63696,1,2374,0,0,0,0,1,48867,0,0,0,0,0,0,0,0,0,0,1,115353,0,0,0,0,0,0,0,0,1,49649,0,0,0,0,0,0,1,45472,0,0,0,0,0,0,0,0,0,0,1,186440,0,0,0,0,0,0,1,404950,1,33618,1,112627,0,0,0,0,2,57919,0,0,0,0,0,0,0,0,0,0,1,43965,0,0,0,0,0,0,2,458454,2,56605,1,12876,0,0,0,0,2,17287,0,0,0,0,0,0,0,0,0,0,1,3366,0,0,0,0,0,0,3,142838,2,6167,1,21365,0,0,0,0,1,9199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70~74歲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
女,0,0,0,0,1,592,0,0,0,0,1,1464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4607,0,0,0,0,0,0,2,216069,0,599,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,14820,0,0,0,0,0,0,1,74812,1,3544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4423,0,0,0,0,0,0,1,4009,1,532010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,74722,1,63311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5755,1,5268,0,0,0,0,0,0,1,123324,0,0,0,0,0,0,1,7003,0,0,0,0,0,0,0,0,0,0,1,4262,0,0,0,0,0,0
75~79歲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
女,0,0,2,81813,1,10640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,480,0,0,0,0,0,0,0,0,1,1865,2,9320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42105,0,0,0,0,1,4532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,106665,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,69859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,114841,2,101906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80~84歲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
女,0,0,0,0,0,0,0,0,0,0,1,7849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,286742,0,0,1,35260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30899,0,0,0,0,0,0,1,29383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37526,0,0,0,0,0,0,1,17066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25008,0,0,0,0,0,0,1,25348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30707,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85歲以上,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
女,0,0,0,0,1,132982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8993,0,0,0,0,0,0,0,0,0,0,1,35810,0,0,0,0,0,0,0,0,1,137987,0,0,0,0,0,0,1,622,0,0,0,0,0,0,0,0,0,0,1,9685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5392,0,0,0,0,0,0,0,0,0,0,1,6736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3291,0,0,0,0,0,0,0,0,1,46363,1,4358,0,0,0,0,0,7241,0,0,0,0,0,0,0,0,0,0,1,1537,0,0,0,0,0,0,0,0,1,190619,2,101866,0,0,0,0,1,14121,0,0,0,0,0,0,0,0,0,0,1,1330,0,0,0,0,0,0,0,0,2,12565,2,2511,0,0,0,0,1,8344,0,0,0,0,0,0,0,0,0,0,1,2339,0,0,0,0,0,0
嘉義縣阿里山鄉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65~69歲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
女,0,0,1,169359,1,169252,0,0,0,0,1,44343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,189053,1,11901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,84134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,727,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,410907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,463454,1,131465,0,0,0,0,0,0,2,5514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70~74歲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
女,2,680,3,325981,3,126973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,177286,2,30235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,540,0,0,0,0,0,0,1,0,3,61420,2,11657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,22173,0,0,0,0,0,1710,0,0,0,0,0,0,0,0,0,0,1,267,0,0,0,0,0,0,0,0,2,98976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1126398,0,0,1,531454,0,0,0,0,0,0,1,54255,0,0,1,0,0,0,0,0,0,0,0,0
75~79歲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
女,0,0,1,104656,0,0,1,1999,0,0,0,0,0,0,1,16363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17454,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54495,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,68426,1,0,2,236745,0,0,1,151124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,369207,3,922149,1,0,1,0,0,0,1,221663,0,0,0,0,1,386683,0,0,0,0,0,0,0,0,0,0,0,0,1,110655,6,748861,2,175580,0,0,0,0,1,14618,0,0,0,0,1,419336,0,0,0,0,0,0,0,0,0,0,0,0,1,314572,3,156450,2,189029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80~84歲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
女,0,0,2,1202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1072,1,1669,2,129138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,518,0,0,2,2812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1096,0,0,0,0,0,0,0,0,2,87801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,379112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85歲以上,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
女,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,175556,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,162320,0,7490,2,320,1,370568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,52003,3,70080,4,568414,1,94639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
